Canada,Kelowna Brit. Columbia,0.125,0.125,0.625,0.75,0.75,0.625,1.0,1.0,0.75,0.5,0.0,0.0
Canada,Montreal,0.0,0.0,0.375,0.625,0.75,1.0,0.875,0.875,0.75,0.625,0.125,0.0
Canada,Mould Bay Nunavut,0.5,0.5,0.625,0.75,0.5,0.625,0.625,0.375,0.375,0.375,0.375,0.375
Canada,Ottawa,0.0,0.125,0.25,0.625,0.75,1.0,1.0,0.875,0.75,0.625,0.125,0.0
Canada,Prince George Brit. Columbia,0.125,0.375,0.625,0.75,1.0,0.875,0.875,0.75,0.625,0.5,0.125,0.125
Canada,Prince Rupert Brit. Columbia,0.25,0.625,0.375,0.625,0.875,0.875,0.75,0.75,0.625,0.125,0.25,0.125
Canada,Quebec,0.125,0.125,0.5,0.75,0.875,0.875,0.875,0.75,0.625,0.5,0.125,0.0
Canada,Regina Saskatchewan,0.25,0.25,0.375,0.5,0.625,0.75,0.75,0.875,0.625,0.625,0.375,0.125
Canada,Resolute NW-Territorien,0.5,0.5,0.625,0.75,0.625,0.625,0.5,0.375,0.375,0.5,0.5,0.375
Canada,Sable Island Neuschottland,0.25,0.25,0.375,0.5,0.625,0.625,0.75,0.75,0.875,0.75,0.375,0.25
Canada,Sydney Neuschottland,0.375,0.375,0.5,0.5,0.75,1.0,0.875,0.875,0.75,0.5,0.125,0.0
Canada,Toronto,0.0,0.1,0.3,0.5,0.7,0.9,1.0,0.9,0.8,0.7,0.2,0.1
Canada,Toronto Ontario,0.2,0.2,0.2,0.4,0.8,0.9,1.0,0.9,0.8,0.7,0.2,0.1
